Date,IBOVESPA (BRAZIL),IPC (MEXICO),MERVAL (ARGENTINA),AEX (NETHERLANDS),ATHEX COMPOSITE (GREECE),BEL-20 (BELGIUM),BET INDEX (ROMANIA),BUX (HUNGARY),CAC 40 (FRANCE),DAX (GERMANY),FTSE MIB (ITALY),OMX HELSINKI INDEX (FINLAND),IBEX INDEX (SPAIN),OMX ICELAND (ICELAND),OMX RIGA INDEX (LATVIA),OMX S30 (SWEDEN),OMX TALLINN INDEX (ESTONIA),OMX VILNIUS INDEX (LITHUANIA),OSE ALL SHARE INDEX (NORWAY),PSI 20 INDEX (PORTUGAL),PX INDEX (CZECH),SAX INDEX (SLOVAKIA),SWISS MARKET INDEX (SWITZERLAND),SOFIX INDEX (BULGARIA),UK 100 CFD (UK),UX INDEX (UKRAINE),XU 100 (TURKEY),ALL ORDINARIES (AUSTRALIA),HSI (HONG KONG),JAKARTA COMPOSITE INDEX (INDONESIA),KLSE (MALAYSIA),KOSPI INDEX (SOUTH KOREA),NIKKEI 225 (JAPAN),NZX 50 (NEW ZEALAND),PSEI (PHILIPPINE),SET INDEX (THAILAND),SCI (CHINA),SENSEX 30 INDEX (INDIA),STI (SINGAPORE),TAIEX INDEX (TAIWAN),ATX (AUSTRIA),MOEX INDEX (RUSSIA),SHENZHEN COMPONENT (CHINA),VN INDEX (VIETNAM),Karachi100 (PAKISTAN),CSE (SRI LANKA),COLCAP (COLOMBIA),S&P LIMA (PERU),IPSA (CHILE),BIRS (BOSNIA),ISEQ (IRELAND),WIG20 (POLAND),OMXC20 (DENMARK),CROBEX (CROATIA),BELEX15 (SERBIA),JTOPI (SOUTH AFRICA),NSX (NAMIBIA),MASI (MOROCCO),TUNINDEX (TUNISIA),LSE (ZAMBIA),S&P/TSX (CANADA),NASDAQ (USA),NYSE Composite (USA),AMSE (JORDAN),TASI (SAUDI ARABIA),QE GENERAL (QATAR),ADX (UNITED ARAB EMIRATES),TA35 (ISRAEL),BSE (BAHRAIN),MSM 30 (OMAN),EGX 30 (EGYPT)
19/7/2016,56698.06,47060.57,15832.55,447.85,563.75,3410.24,6652.01,27410.14,4330.13,9981.24,16673.77,8239.65,8485.2,1270.19,632.74,1371.9,1015.57,528.35,689.45,4591.99,876.21,308.76,8111.48,450.73,6697.37,714.09,761.78,5533.87,21673.2,5172.83,1670.55,2016.89,16723.31,7154.83,8036.01,1492,3036.6,27787.62,2919.54,9034.87,2209.320068,1915.890015,10778.25,654.17,39208.88,6415.81,1337.8,14567.22,4139.71,556.7,5805.87,1792.47,970.87,1734.05,612.56,46214.28,1018.2,9830.06,5374.46,4742.74,14524.61,5036.37,10758.5,2117.34,6646.86,10648.58,4583.41,1459.22,1162.56,5839.28,7596.96
20/7/2016,56578.05,47505.25,15931.79,452.18,569.74,3431.32,6666.21,27573.51,4379.76,10142.01,16763.82,8315.34,8575.5,1270.83,639.92,1386.59,1019.77,532.97,689.42,4604.34,882.07,312.46,8197.43,452.05,6728.99,713.46,749.03,5565.88,21882.48,5242.82,1669.61,2015.46,16681.89,7172.67,8051.97,1510.03,3027.9,27915.89,2945.74,9047.03,2222.300049,1915.089966,10759.86035,645.15,39098.79,6414.49,1337.8,14578.84,4108.7,556.77,5876.5,1800.41,981.95,1747.59,615.17,46200.63,1019.8,9761.28,5340.2,4739.23,14533.57,5089.93,10793.1,2113.67,6630.61,10591.6,4612.38,1468.32,1158.34,5816.82,7503.36
21/7/2016,56641.49,47364.81,15778.51,451.97,568.65,3428.9,6638.94,27836.1,4376.25,10156.21,16805.4,8305.9,8583.6,1266.23,640.45,1381.71,1021.91,537.47,696.58,4626.13,887.5,315.65,8182.45,457.62,6699.89,716.19,715.95,5588.67,22000.49,5216.97,1657.54,2012.22,16810.22,7214.05,8102.3,1502.7,3039.01,27710.52,2940.48,9045.81,2219.610107,1927.699951,10787.20996,643.16,39306.79,6417.46,1328.61,14777.64,4121.37,553.45,5814.65,1803.68,981.01,1746.23,612.73,46272.66,1028.3,9774.29,5358.04,4739.23,14565.83,5073.9,10758.6,2113.09,6601,10534.4,4589.84,1467.68,1160.35,5818.14,7436.87
22/7/2016,57002.08,47537.28,15846.54,453.35,571.57,3450.27,6634.1,27851.63,4381.1,10147.46,16778.67,8359.39,8599.9,1264.96,641.18,1377.47,1021.21,545.26,688.71,4650.5,891.37,312.39,8194.73,454.25,6730.48,711.6,717.38,5574.33,21964.27,5197.25,1657.42,2010.34,16627.25,7226.06,8025.35,1509.13,3012.82,27803.24,2945.35,9013.14,2234.75,1926.900024,10709.07031,634.34,39151.78,6428.77,1332.85,14762.87,4143.81,554.43,5808.02,1792.97,984.62,1749.83,610.32,46285.24,1027.2,9814.73,5352.84,4718.94,14600.66,5100.16,10805,2104.57,6523.56,10485.56,4567.65,1468.66,1160.75,5818.14,7463.72
25/7/2016,56872.73,47130.41,15712.61,452.84,564.75,3451.08,6652.95,27950.24,4388,10198.24,16692.17,8386.92,8575.7,1263.72,642.12,1385.97,1018.11,544.57,680.81,4654.01,892.44,310.02,8194.41,455.75,6710.13,720.74,741.74,5607.51,21993.44,5220.8,1668.26,2012.32,16620.29,7317.31,8049.13,1512.66,3015.83,28095.34,2929.85,8981.59,2223.72998,1931.780029,10718.36035,633.21,39017.32,6397.09,1323.41,14765.31,4144.46,554.41,5839.38,1814.75,975.71,1752.37,612.79,46544.67,1036,9822.12,5352.84,4718.94,14498.1,5097.63,10752.4,2098.94,6516.08,10553.83,4614.16,1463.92,1155.87,5812.16,7517.78
26/7/2016,56782.75,46927,15757.7,454.06,566,3456.96,6657.98,28014.13,4394.77,10247.76,16697.01,8406.95,8560.2,1252.01,639.51,1382.73,1018.9,547,683.31,4674,889.42,310.23,8227.2,457.45,6724.03,718.57,736.89,5612.56,22129.73,5224.4,1661.42,2027.34,16383.04,7310.39,8024.54,1504.81,3050.17,27976.52,2933.44,9068.88,2230.23999,1938.52002,10852.20996,634.68,39147.33,6428.77,1315.69,14904.21,4148.53,554.41,5790.39,1803.96,993.44,1758.38,615.94,46788.32,1040.1,9928.35,5346.44,4718.94,14550,5110.05,10773,2099.03,6470.82,10537.75,4591.73,1461.51,1159.89,5810.49,7539.99
27/7/2016,56852.84,46812.07,15698.69,452.98,569.16,3453.66,6721.16,27781.05,4446.96,10319.55,16863.01,8421.19,8661.4,1251.16,639.59,1387.51,1014.04,547.92,684.63,4708.62,893.42,310.23,8221.33,456.98,6750.43,721.07,750.76,5615,22218.99,5274.36,1663.56,2025.05,16664.82,7301.9,8100.48,1515.4,2992,28024.33,2941.49,9038.83,2242.969971,1938.650024,10405.84961,639.63,39434.97,6382.42,1321.65,15210.97,4146.67,548.1,5817.98,1797.63,989.75,1767.19,620.31,46874.05,1046.5,9923.58,5343.74,4697.77,14546.54,5139.81,10739.8,2110.35,6431.58,10604.77,4596.83,1458.58,1157.69,5821.6,7914.74
28/7/2016,56667.12,46833.87,15455.14,447.82,562.84,3418.19,6692.82,27628.47,4420.58,10274.93,16522.64,8384.28,8479.2,1235.5,641.94,1382.08,1003.68,546.13,675.77,4681.41,887.26,309.71,8095.07,457.78,6721.06,724.98,752.44,5636.74,22174.34,5299.21,1658.5,2021.1,16476.84,7306.35,8024.98,1524.58,2994.32,28208.62,2918.62,9076.64,2228.159912,1954.449951,10396.30957,644.33,39468.98,6392.15,1317.44,15210.97,4139.38,550.33,5804.47,1788.51,992.37,1764.47,621.3,46390,1045.4,9908.85,5349.97,4697.77,14552.72,5154.98,10744.2,2113.72,6335.59,10652.31,4593.58,1452.07,1160.05,5854.39,8030.85
29/7/2016,57308.21,46660.67,15803.5,449.83,571.33,3464.84,6725.19,27628.17,4439.81,10337.5,16846.86,8360.23,8587.2,1216.22,637.7,1386.66,1010.07,540.37,671.34,4747.72,881.74,309.71,8127.2,458.18,6724.43,716.96,754.06,5643.96,21891.37,5215.99,1653.26,2016.19,16569.27,7348.13,7963.11,1524.07,2979.34,28051.86,2868.69,8984.41,2233.439941,1944.619995,10329.44043,639.17,39505.28,6393.87,1308.22,15210.97,4117.47,550.33,5867.64,1759.74,994.55,1773.97,634.77,45916.48,1039.7,9882.2,5357.35,4697.77,14582.74,5162.13,10785.5,2102.13,6302.17,10603.96,4575.34,1458,1155.62,5843.78,7983.15
1/8/2016,56755.76,46807.24,15442.47,444.97,569.6,3426.38,6737.42,27468.88,4409.17,10330.52,16554.83,8299.64,8513.4,1216.22,638.34,1379.46,1013.09,543.14,669.15,4746.44,880.08,311.63,8127.2,457.88,6693.95,711.36,767.12,5670.14,22129.14,5361.58,1665.23,2029.61,16635.77,7356.63,8069.81,1512.62,2953.39,28003.12,2892.52,9080.71,2209.129883,1947.359985,10185.48047,635.41,39800.64,6410.42,1306.02,15367.32,4118.24,549.19,5800.95,1762.12,996.08,1763.4,637.95,46149.8,1062.4,9859.95,5342.74,4697.77,14582.74,5184.2,10730.2,2118.18,6345.73,10680.5,4580.15,1461.52,1161.39,5860.7,7930.14
2/8/2016,56162.38,46558.36,15061.64,438.61,551.64,3365.38,6687.82,27167.07,4327.99,10144.34,16098.37,8202.25,8277.3,1237.29,638.06,1358.62,1008.66,544.4,663.7,4661.47,876.28,312.11,8011.24,458.37,6645.4,710.52,758.04,5622.15,22129.14,5373.32,1660.23,2019.03,16391.45,7329.2,8037.78,1497.51,2971.28,27981.71,2856.67,8975.77,2180.97998,1912.689941,10250.5498,623.16,39786.93,6503.3,1303.35,15333.18,4089.07,560.16,5722.68,1803.63,977.51,1758.32,639.26,45559.57,1055.7,9918.55,5338.43,4594.31,14477.01,5137.73,10661.1,2128.48,6268.13,10650.86,4507.35,1447.26,1161.8,5856.28,7973.45
3/8/2016,57076.91,46844.53,15429.76,440.36,551.61,3401.21,6672.22,27023.94,4321.08,10170.21,16129.84,8186.93,8263.5,1241.89,633.23,1352.34,1008.35,538.73,660.97,4647.36,857.86,317.21,8010.1,455.92,6634.4,707.97,745.52,5551.35,21739.12,5351.88,1648.5,1994.79,16083.11,7277.4,7888.44,1507.47,2978.46,27697.51,2827.58,9001.71,2166.580078,1919.150024,10281.25,619.8,39615.76,6511.58,1304.62,15404.77,4097.83,559.77,5714.39,1790.09,972.57,1773.18,627.9,45559.57,1055.7,9921.48,5329.83,4594.31,14512.05,5159.74,10695.1,2136.86,6237.56,10545.01,4509.62,1450.23,1155.86,5848.21,8104.57
4/8/2016,57593.89,46941.46,15559.55,444.47,556.62,3427.34,6699,27574.38,4345.63,10227.86,16236.41,8247.94,8385.5,1247.22,630.95,1365.85,1011.08,541.58,668.41,4668.97,856.1,308.28,8081.14,458.13,6740.16,696.34,761.26,5563.35,21832.23,5373.86,1655.29,2000.03,16254.89,7298.08,7978.57,1507.93,2982.43,27714.37,2831.96,9024.71,2187.669922,1944.939941,10366.5,617.41,39446.7,6478.25,1307.59,15455.28,4116.85,567.39,5756.26,1820.24,979.71,1770.25,629.61,45533.22,1052.4,9890.46,5348.95,4594.31,14528.78,5166.25,10707.1,2147.48,6246.45,10681.08,4526.56,1456.41,1156.54,5869.79,8255.36
5/8/2016,57661.14,47194.15,15394.31,448.12,562.76,3464.82,6756.58,27311.45,4410.55,10367.21,16626.28,8328,8539.4,1237.09,630.48,1378.83,1016.42,537.71,672.47,4679.97,849.79,315.47,8194.34,458.76,6793.47,700.61,760.66,5585.64,22146.09,5420.25,1664.04,2017.94,16254.45,7308.42,7970.35,1518.69,2976.7,28078.35,2828.17,9092.12,2229.870117,1944.310059,10342.28027,615.06,39390.21,6517.13,1309.48,15395.35,4120.89,569.52,5857.9,1825.45,946,1770.25,636.05,45385.74,1056.2,9918.23,5357.55,4600.35,14648.77,5221.12,10782.9,2137.06,6289.51,10789.43,4546.16,1472.97,1157.08,5874.53,8223.46
8/8/2016,57635.43,47368.65,15372.77,449.07,560.39,3464.39,6846.54,27357.86,4415.46,10432.36,16743.82,8401.9,8562.5,1224.23,636.34,1385.68,1009.83,536.23,675.18,4702.94,862.37,316,8168.84,456.32,6809.13,700.98,777.79,5625.71,22494.76,5458.98,1672.68,2031.12,16650.57,7348.3,7993.58,1542.26,3004.28,28182.57,2870.78,9142.49,2247.389893,1956.98999,10468.87988,614.65,39476.17,6506.93,1314.34,15301.49,4139.25,572.07,5895.08,1837.05,931.08,1780.9,631.12,45510.65,1067.9,9996.85,5380.06,4600.35,14755.62,5213.14,10788,2135.61,6319.3,10920.29,4548.78,1473.35,1155,5886.8,8273.14
9/8/2016,57689.41,47630.37,15454.94,453.8,562.4,3493.77,6886.14,27593.1,4468.07,10692.9,16796.14,8532.98,8665.4,1226.1,634.94,1411.35,1012.21,538.04,683.14,4772.21,856.79,317.27,8229.42,456.93,6851.3,705.72,785.25,5636.69,22465.61,5440.29,1671.71,2043.78,16764.97,7363.16,8055.06,1548.21,3025.68,28085.16,2870.78,9168.6,2274.469971,1956.420044,10564.78027,621.43,39663.71,6510.11,1323.93,15233.49,4148.26,573.89,5960.13,1847.15,946.04,1785.01,628.67,45510.65,1067.9,9916.08,5390.29,4596.39,14801.23,5225.48,10804.5,2130.72,6381.45,10918.53,4533.79,1474.22,1154.33,5896.97,8199.65
10/8/2016,56919.78,47797.7,15346.41,452.01,567.28,3490.52,6831,27502.22,4452.01,10650.89,16791.55,8505.47,8658.9,1223.69,637.84,1405.99,1013.1,538.72,679.9,4787.45,859.18,317.27,8208.9,458.58,6866.42,697.05,779.56,5628.24,22492.43,5423.95,1673.03,2044.64,16735.12,7349.61,8051.4,1548.13,3018.75,27774.88,2875.57,9166.56,2267.219971,1942.670044,10511.16016,632.86,39805.88,6543.75,1322.33,15376.11,4134.18,573.64,5909.33,1852.54,931.87,1784.82,637.03,45132.06,1067.3,9908.57,5376.42,4596.39,14775.04,5204.59,10775,2120.03,6354.59,10996.41,4539.11,1462.7,1152.15,5892.8,8291.51
11/8/2016,58299.57,48341.95,15313.85,455.5,572.33,3535.39,6834.61,27524.41,4503.95,10742.84,16969.69,8542.05,8719.5,1217.52,639.199,1416.9,1000.92,538.599,681.15,4818.07,861.2,311.51,8296.14,455.53,6914.71,696.28,790.34,5599.39,22580.55,5419.09,1678.8,2048.8,16735.12,7353.83,7981.35,1552.64,3002.64,27859.6,2869.82,9131.83,2270.469971,1952.180054,10390.95996,645.1,39861.6,6514.77,1327.89,15442.22,4151.63,577.32,5989.75,1864.7,929.43,1782.81,638.93,45205.64,1058.9,9977.48,5380.6,4596.39,14796.06,5228.4,10836.1,2119.09,6325.62,10955.31,4527.01,1467.44,1156.49,5896.74,8377.71
12/8/2016,58298.41,48363.89,15165.61,454.09,576.12,3544.82,6789.05,27812.89,4500.19,10713.43,16997.83,8522.25,8716.4,1223.06,636.3,1414.21,991.86,535.138,680.83,4828.61,863.87,314.5,8295.04,459.04,6916.02,693.03,782.29,5626.3,22766.91,5377.2,1684.15,2050.47,16919.92,7363.1,7955.86,1552.64,3050.67,28152.4,2867.4,9150.39,2284.530029,1967.180054,10528.09961,641.11,39907.64,6522.14,1323.66,15373.68,4160.28,575.57,6052.59,1857.7,925.06,1786.31,634.23,45703.18,1066.7,9948.26,5382.65,4596.39,14747.45,5232.9,10822.4,2111.86,6374.29,11053.88,4527.06,1467.44,1157.72,5909.73,8351.07
15/8/2016,59145.98,48694.9,15165.61,454.51,576.12,3563.25,6789.05,27868.79,4497.86,10739.21,16997.83,8536.74,8720.6,1235.04,634.968,1421.58,1004.43,535.138,678.26,4815.76,861.3,320.3,8305.28,461.81,6941.19,687.85,784.73,5633.81,22932.51,5320.56,1690.33,2050.47,16869.56,7388.35,7960.17,1549.11,3125.2,28152.4,2867.21,9148.51,2284.530029,1977.280029,10822.11035,645.66,40030.52,6582.6,1323.66,15434.25,4160.28,564.91,6045.83,1857.7,930.74,1786.31,630.87,45303.88,1063.3,9969.36,5372.41,4596.39,14777.02,5262.02,10858.5,2115.27,6357.57,11128.17,4559.9,1472.45,1159.33,5906.71,8453.53
16/8/2016,58855.43,48351.96,15230.81,451.4,572.43,3524.4,6865.23,27671.68,4460.44,10676.65,16792.96,8435.13,8621.7,1241.27,637.943,1406.26,1001.73,532.738,677.42,4757.88,856.3,318.62,8215.45,463.69,6893.92,688.73,777.07,5625.67,22910.84,5371.85,1699.89,2047.76,16596.51,7310.67,7983.38,1537.52,3110.04,28064.61,2858.8,9110.36,2276.459961,1975.800049,10882.9502,646.44,40050.17,6577.95,1342.69,15386.44,4170.3,566.13,6035.05,1846.86,922.91,1784.99,621.09,45392.84,1059.8,9944.6,5360.18,4583.26,14703.44,5227.11,10809.7,2108.94,6328.55,11371.12,4542.84,1467.58,1151.96,5886.96,8387.49
17/8/2016,59323.83,48258.93,15402.3,447.57,567.49,3495.52,6866.19,27790.97,4417.68,10537.67,16528.36,8333.69,8487,1237,639.794,1392.05,1002.53,533.974,666.17,4704.87,850.8,314.71,8153.8,467.91,6859.15,692.55,781.48,5628.15,22799.78,5371.85,1694.32,2043.75,16745.64,7355.02,7946.19,1531.63,3109.56,28005.37,2843.35,9117.7,2251.540039,1969.189941,10890.69043,650.82,40057.52,6577.95,1348.89,15376.22,4132.5,566.38,6040.8,1824.4,916.86,1789.03,620.74,45386.78,1039.1,9955.5,5381.77,4591.12,14697.6,5228.66,10824.6,2103.17,6220.29,11408.75,4525.36,1465.03,1147.84,5894.05,8347.38
18/8/2016,59166.02,48437.1,15564.64,451.69,572.25,3518.09,6898.58,27700.12,4437.06,10603.03,16673.58,8424.9,8550.1,1232.02,639.558,1403.02,1001.12,533.7,669.41,4726.94,850.98,311.6,8189.73,468.67,6868.96,698.4,779.71,5607.28,23023.16,5461.45,1694.87,2055.47,16486.01,7385.13,7952.81,1547.01,3104.11,28123.44,2836.98,9122.5,2267.48999,1970.069946,10879.2002,652.87,39771.2,6593.25,1348.01,15528.94,4143.81,566.17,6069.49,1821.01,926.18,1786.9,620.21,46063.63,1056.7,9948.94,5372.91,4504.83,14695.68,5240.15,10863,2105.42,6227.03,11320.39,4518.45,1468.41,1149,5894.46,8317.17
19/8/2016,59098.92,48297.46,15598.22,448.72,561.32,3502.53,6907.86,27599.77,4400.52,10544.36,16310.06,8373.95,8450.6,1224.31,638.489,1393.61,995.12,540.35,671.87,4701.14,847.6,311.19,8127.28,466.6,6858.95,699.21,781.46,5625.37,22937.22,5416.04,1687.68,2056.24,16545.82,7405.25,7930.75,1538.76,3108.1,28077,2844.02,9034.27,2268.199951,1959.719971,10872.70996,654.42,39499.08,6602.24,1349.79,15590.3,4147.42,554.34,6042.89,1800.17,928.7,1792.81,619,45877.01,1051.8,9951.61,5386.3,4504.83,14687.46,5238.38,10829.1,2097.34,6212.47,11297.5,4519.29,1470.63,1156.95,5899.66,8352.27
22/8/2016,57781.24,48293.46,15497.15,447.63,566.01,3510.61,6874.44,27572.95,4389.94,10494.35,16369.14,8348.82,8468,1227.51,641.531,1391.47,995.72,536.875,671.25,4705.8,846.29,313.23,8157.85,470.56,6828.54,693.53,779.53,5612.33,22997.91,5427.18,1691.07,2042.16,16598.19,7462.16,7981.21,1539.24,3084.81,27985.54,2841.19,8981.81,2256.790039,1979.089966,10731.40039,647.46,39457.95,6594.59,1349.21,15555.94,4159.49,553.44,6064.08,1800.34,941.01,1795.36,619.99,45994.96,1041.7,9890.3,5406.97,4504.83,14748.19,5244.6,10815.9,2086.2,6109.77,11213.85,4510.55,1471.23,1151.78,5873.8,8246.9
23/8/2016,58020.04,47666.02,15832.48,452.18,567.9,3545.22,6895.55,27723.68,4421.45,10592.88,16778.05,8423.46,8580.9,1225.77,646.378,1406.55,998.34,536.84,676.09,4699.93,850.72,313.76,8201.61,470.03,6868.51,692.33,773.34,5647.13,22998.93,5417.14,1683.07,2049.93,16497.36,7467.34,7935.18,1540.06,3089.71,27990.21,2850.43,9030.93,2289.409912,1989.51001,10750.29004,650.92,39400.19,6603.76,1358.62,15538.41,4172.09,553.44,6113.7,1790.6,939.8,1799.9,622.35,46139.33,1046,9879.38,5400.4,4486.27,14764.77,5260.08,10847.5,2087.65,6095.89,11116.42,4535.4,1472.58,1153.16,5849.42,8186.7
24/8/2016,57717.88,47743.61,15815.12,452.17,567.94,3554.73,6952.84,27949.27,4435.47,10622.97,16891.63,8458.42,8655.5,1256.22,642.262,1412.94,998.97,537.878,678.16,4698.35,858.06,316,8199.83,472.2,6835.78,692.33,761.16,5653.57,22820.78,5403.99,1682.06,2043.76,16597.3,7410.3,7866.13,1547.55,3085.88,28059.94,2869.57,9017.38,2308.100098,1983.589966,10760.44043,650.95,39506.58,6588.3,1369.65,15308.46,4159.86,553.44,6128.95,1786.32,943.74,1799.97,620.28,46858.57,1028.2,9918.13,5405.87,4405.38,14626.24,5217.69,10791.2,2089.13,6027.89,11186.14,4513.16,1467.88,1152.69,5853.29,8224.33
25/8/2016,57722.14,47734.2,15900.77,449.94,565.83,3534.84,6962.39,27779.62,4406.61,10529.59,16710.78,8400.36,8599.5,1244.73,639.536,1405.08,998.77,537.347,675.73,4677.34,855.79,313.34,8141.28,473.86,6816.9,687.95,767.9,5631.43,22814.95,5454.12,1680.3,2042.92,16555.95,7427.28,7854.54,1544.1,3068.33,27835.91,2876.93,9115.47,2294.300049,1985.560059,10679.15039,649.06,39792.1,6589.71,1370.82,15271.67,4153.02,568,6118,1781.68,937.72,1804.81,621.28,46759.58,1022.5,9923.81,5420.43,4401.43,14630.72,5212.2,10784.4,2085.63,5976.89,11134.81,4519.83,1453.84,1146.37,5823.06,8131.49
26/8/2016,57716.25,47369.57,15764.02,453.01,565.34,3550.11,6985.27,27733.77,4441.87,10587.77,16843.99,8481.7,8659.5,1240.45,637.478,1411.65,998.22,537.882,677.61,4697.46,853.19,313.83,8168.32,473.77,6838.05,695.23,771.2,5607.36,22909.54,5438.83,1683.09,2037.5,16360.71,7391.3,7845.49,1549.41,3070.31,27782.25,2857.65,9131.72,2311.649902,1993.349976,10693.75,656.71,39926.7,6550.91,1373.42,15220.15,4142.51,568,6170.2,1775.9,938.45,1808.54,622.01,46806.74,1030.8,9954.88,5435.95,4401.43,14639.88,5218.92,10749.3,2086.52,6071.41,11197.48,4499.74,1447.53,1139.34,5809.33,8052.23
29/8/2016,58610.39,47599.12,16033.28,452.15,561.69,3541.59,6998.51,27921.92,4424.25,10544.44,16655.22,8460.82,8616.4,1237.36,644.595,1411.98,995.32,536.753,675.93,4696.11,852.94,313.83,8184.09,471.34,6838.05,702.37,761.19,5561.51,22821.34,5370.76,1681.6,2032.35,16737.49,7367.26,7845.49,1544.15,3070.03,27902.66,2829.43,9110.17,2317.919922,1986.719971,10724.40039,656.23,40023.02,6540.19,1371.99,15393.48,4155.35,566.78,6214.36,1777.35,939.05,1807.66,622.04,46912.46,1024.5,9926.71,5442.74,4410.09,14681.97,5232.33,10811.4,2081.37,6071.16,11261.51,4495.13,1446.41,1135.82,5779.6,8032.43
30/8/2016,58575.42,47650.57,15872.08,455.82,564.37,3556.78,7021.9,28050.08,4457.49,10657.64,16891.42,8451.05,8685.4,1251.36,642.907,1418.43,999.69,536.393,681.41,4710.29,858.83,320.7,8236.01,468.49,6820.79,707.13,761.19,5573.53,23016.11,5362.32,1678.06,2039.74,16725.36,7387.95,7794.93,1546.13,3074.68,28343.01,2828.39,9110.56,2332.52002,1985.689941,10729.12012,661.2,39991.79,6541.8,1373.85,15393.48,4140.72,565.55,6202.77,1798.23,945.24,1809.64,620.61,46819.15,1015,9901.63,5436.18,4399.71,14684.85,5222.99,10797.5,2080.99,6129.59,11314.55,4494.42,1448.84,1138.48,5771.3,8080.81
31/8/2016,57901.11,47541.32,15649.47,454.38,577.39,3553.37,7035.72,27969.24,4438.22,10592.69,16943.38,8393.77,8716.8,1259.35,639.928,1418.14,997.99,534.132,677.58,4711.91,859.14,315.23,8202.13,464.66,6781.51,710.95,759.68,5529.41,22976.88,5386.08,1678.06,2034.65,16887.4,7398.83,7787.37,1548.44,3085.49,28452.17,2820.59,9068.85,2314.379883,1971.589966,10757.87988,665.25,39809.58,6528.21,1380.18,15130.24,4119.28,565.55,6170.42,1793.56,941.12,1818.39,626.73,46261.02,1004.7,9860.77,5425.39,4384.03,14597.95,5213.22,10764.8,2076.83,6079.51,10989.79,4471.01,1447.01,1142.21,5735,8158.04
1/9/2016,58236.27,47563.34,15740.92,453.87,578.87,3559.58,7028.44,28045.22,4439.67,10534.31,16923.28,8409.35,8762.8,1255.46,635.971,1417.59,1000.18,535.063,673.47,4713.76,866.37,315.23,8142.64,469.49,6745.97,714.74,758.53,5511.2,23162.34,5334.55,1670.55,2032.72,16926.84,7423.19,7773.31,1539.71,3063.31,28423.48,2816.47,9001.15,2334.48999,1976.910034,10669.50977,659.09,39738.67,6540.29,1379.41,15257,4120.8,569.23,6189.99,1761.68,935.77,1824.23,627.48,46168.9,987.4,9881.24,5433.95,4387.54,14683.91,5227.21,10771.9,2083.07,6021.81,10836.74,4480.65,1445.08,1143.32,5714.35,8136.44
2/9/2016,59616.4,47787.99,15965.65,463.6,582.13,3632.4,7004.84,28189.6,4542.17,10683.82,17183.9,8562.75,8908.9,1266.56,635.357,1437.24,999.58,534.734,681.32,4762.83,875.71,318.01,8294.3,471.87,6894.6,724.58,768.84,5470.57,23266.7,5353.46,1671.79,2038.31,16925.68,7426.11,7807.42,1521.48,3067.35,28532.11,2803.92,8987.55,2369.030029,2003.77002,10640.41992,659.09,39464.65,6539.09,1394.38,15468,4140.15,569.23,6299.31,1767.55,937.88,1823.65,630.65,46972.62,1015.4,9933.46,5434.94,4400.37,14795.7,5249.9,10856.9,2083.54,6099.03,10850.48,4472.2,1443.48,1141.05,5727.79,8241.16
5/9/2016,59566.34,47842.23,16006.33,464.13,578.27,3637.26,7026.05,28408.18,4541.08,10672.22,17190.44,8550.77,8953.3,1257.72,677.158,1440.76,1001.85,534.925,687.03,4779.31,880.84,321.05,8310.37,471.87,6879.42,728.02,777.92,5524.42,23649.55,5356.95,1678.08,2060.08,17037.63,7492.03,7764.05,1492.52,3072.1,28532.11,2851.74,9090.13,2380.590088,2017.380005,10695.4502,655.08,39278.11,6523.47,1397.92,15564.42,4130.13,568,6315.06,1788.02,944.02,1817.05,628.63,47078.69,1021.1,9909.6,5443.57,4396.42,14795.7,5249.9,10856.9,2087.62,6204.08,10839.73,4512.01,1453.58,1135.26,5748.56,8270.76
6/9/2016,60129.44,47626.98,16276.29,461.11,578.49,3629.67,7038.71,28597.82,4529.96,10687.14,17052.57,8546.14,8899.5,1253.32,677.505,1435.19,1003.22,536.02,682.23,4742.1,882.42,323.27,8304.34,471.87,6826.05,744.71,779.95,5510.42,23787.68,5372.1,1689.92,2066.53,17081.98,7503.54,7719.18,1496.9,3090.71,28978.02,2896.55,9181.85,2381.310059,2039.530029,10861.5,656.02,39688.97,6524.46,1402.83,15688.49,4133.97,569.03,6265.53,1790.83,933.13,1824.81,632.63,47008.42,1029.1,9937.01,5443.91,4400.74,14813.02,5275.91,10890.8,2088.44,6190.35,10713.23,4515.41,1452.91,1128.12,5769.36,8202.43
7/9/2016,60129.44,47398.7,16315.51,463.27,575.06,3635.51,7086.04,28642.84,4557.66,10752.98,17292.84,8614.14,9015.3,1260.28,680.581,1441.52,1000.53,537.554,685.95,4757.07,881.41,323.27,8320.99,469.25,6846.58,765.73,776.43,5521.14,23741.81,5381.35,1689.57,2061.88,17012.44,7571.11,7619.1,1487.2,3091.93,28926.36,2893.65,9259.07,2394.330078,2053.75,10838.71973,654.79,40084.87,6507.98,1417.57,15738.3,4114.96,568.37,6279.33,1810.02,936.14,1836.51,637.4,46777.09,1028.7,9966.56,5435.71,4396.78,14796.75,5283.93,10890.2,2097.87,6139.38,10634.9,4507.2,1461.51,1128.04,5783.1,8146.1
